Waiting for server address file...
=== FL Client 2 connecting to mdc-1057-13-8.rc.usf.edu:8080 from mdc-1057-18-1.rc.usf.edu at Thu Jun 25 14:40:05 EDT 2026 ===
==================================================
System Information for: Client 2
Node Name: mdc-1057-18-1.rc.usf.edu
OS Platform: Linux-3.10.0-1160.2.1.el7.x86_64-x86_64-with-glibc2.17
CPU: 32 physical cores, 64 logical cores
Total RAM: 251.21 GB
GPUs Available: 1
  GPU 0: NVIDIA L40S (VRAM: 44.53 GB)
==================================================
Client 2 using device: cuda
[Client 2] Connection attempt 1/10
[Client 2, Round 3] Progress: 60% (183/305) - Loss: 0.2335
[Client 2, Round 3] Progress: 60% (186/305) - Loss: 0.3199
[Client 2, Round 3] Progress: 61% (189/305) - Loss: 0.1545
[Client 2, Round 3] Progress: 62% (192/305) - Loss: 0.1888
[Client 2, Round 3] Progress: 63% (195/305) - Loss: 0.2247
[Client 2, Round 3] Progress: 64% (198/305) - Loss: 0.2499
[Client 2, Round 3] Progress: 65% (201/305) - Loss: 0.0942
[Client 2, Round 3] Progress: 66% (204/305) - Loss: 0.1992
[Client 2, Round 3] Progress: 67% (207/305) - Loss: 0.4923
[Client 2, Round 3] Progress: 68% (210/305) - Loss: 0.1062
[Client 2, Round 3] Progress: 69% (213/305) - Loss: 0.2358
[Client 2, Round 3] Progress: 70% (216/305) - Loss: 0.1915
[Client 2, Round 3] Progress: 71% (219/305) - Loss: 0.1876
[Client 2, Round 3] Progress: 72% (222/305) - Loss: 0.2189
[Client 2, Round 3] Progress: 73% (225/305) - Loss: 0.5341
[Client 2, Round 3] Progress: 74% (228/305) - Loss: 0.1746
[Client 2, Round 3] Progress: 75% (231/305) - Loss: 0.0919
[Client 2, Round 3] Progress: 76% (234/305) - Loss: 0.1934
[Client 2, Round 3] Progress: 77% (237/305) - Loss: 0.3146
[Client 2, Round 3] Progress: 78% (240/305) - Loss: 0.1506
[Client 2, Round 3] Progress: 79% (243/305) - Loss: 0.1672
[Client 2, Round 3] Progress: 80% (246/305) - Loss: 0.7767
[Client 2, Round 3] Progress: 81% (249/305) - Loss: 0.1494
[Client 2, Round 3] Progress: 82% (252/305) - Loss: 0.2847
[Client 2, Round 3] Progress: 83% (255/305) - Loss: 0.1580
[Client 2, Round 3] Progress: 84% (258/305) - Loss: 0.4117
[Client 2, Round 3] Progress: 85% (261/305) - Loss: 0.3408
[Client 2, Round 3] Progress: 86% (264/305) - Loss: 0.1492
[Client 2, Round 3] Progress: 87% (267/305) - Loss: 0.1563
[Client 2, Round 3] Progress: 88% (270/305) - Loss: 0.3045
[Client 2, Round 3] Progress: 89% (273/305) - Loss: 0.3018
[Client 2, Round 3] Progress: 90% (276/305) - Loss: 0.3576
[Client 2, Round 3] Progress: 91% (279/305) - Loss: 0.1784
[Client 2, Round 3] Progress: 92% (282/305) - Loss: 0.1242
[Client 2, Round 3] Progress: 93% (285/305) - Loss: 0.1564
[Client 2, Round 3] Progress: 94% (288/305) - Loss: 0.1888
[Client 2, Round 3] Progress: 95% (291/305) - Loss: 0.1777
[Client 2, Round 3] Progress: 96% (294/305) - Loss: 0.1136
[Client 2, Round 3] Progress: 97% (297/305) - Loss: 0.1034
[Client 2, Round 3] Progress: 98% (300/305) - Loss: 0.2393
[Client 2, Round 3] Progress: 99% (303/305) - Loss: 0.4761
[Client 2, Round 3] Progress: 100% (305/305) - Loss: 0.2774
[Client 2, Round 3] Train Loss: 0.2460
[Client 2, Round 3] Val Loss: 0.2930 | Val Dice: 0.7434
[Client 2, Round 4] Progress: 0% (3/305) - Loss: 0.1102
[Client 2, Round 4] Progress: 1% (6/305) - Loss: 0.1351
[Client 2, Round 4] Progress: 2% (9/305) - Loss: 0.1400
[Client 2, Round 4] Progress: 3% (12/305) - Loss: 0.1822
[Client 2, Round 4] Progress: 4% (15/305) - Loss: 0.2016
[Client 2, Round 4] Progress: 5% (18/305) - Loss: 0.1126
[Client 2, Round 4] Progress: 6% (21/305) - Loss: 0.0846
[Client 2, Round 4] Progress: 7% (24/305) - Loss: 0.2858
[Client 2, Round 4] Progress: 8% (27/305) - Loss: 0.3587
[Client 2, Round 4] Progress: 9% (30/305) - Loss: 0.1629
[Client 2, Round 4] Progress: 10% (33/305) - Loss: 0.3031
[Client 2, Round 4] Progress: 11% (36/305) - Loss: 0.2542
[Client 2, Round 4] Progress: 12% (39/305) - Loss: 0.1233
[Client 2, Round 4] Progress: 13% (42/305) - Loss: 0.3886
[Client 2, Round 4] Progress: 14% (45/305) - Loss: 0.0987
[Client 2, Round 4] Progress: 15% (48/305) - Loss: 0.3734
[Client 2, Round 4] Progress: 16% (51/305) - Loss: 0.2016
[Client 2, Round 4] Progress: 17% (54/305) - Loss: 0.3440
[Client 2, Round 4] Progress: 18% (57/305) - Loss: 0.1389
[Client 2, Round 4] Progress: 19% (60/305) - Loss: 0.2450
[Client 2, Round 4] Progress: 20% (63/305) - Loss: 0.2086
[Client 2, Round 4] Progress: 21% (66/305) - Loss: 0.2560
[Client 2, Round 4] Progress: 22% (69/305) - Loss: 0.2332
[Client 2, Round 4] Progress: 23% (72/305) - Loss: 0.2393
[Client 2, Round 4] Progress: 24% (75/305) - Loss: 0.0815
[Client 2, Round 4] Progress: 25% (78/305) - Loss: 0.1600
[Client 2, Round 4] Progress: 26% (81/305) - Loss: 0.1150
[Client 2, Round 4] Progress: 27% (84/305) - Loss: 0.1894
[Client 2, Round 4] Progress: 28% (87/305) - Loss: 0.1781
[Client 2, Round 4] Progress: 29% (90/305) - Loss: 0.1896
[Client 2, Round 4] Progress: 30% (93/305) - Loss: 0.0956
